date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:41:41	264730/264730	---M--	200	added ('OK')	application/pdf	etag:%2240a1a-5410d5f12c840%22	http://www.lithoguru.com/scientist/statistics/Model%20Building%20Contest.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Model%20Building%20Contest.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:41:44	13902/13902	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22364e-57aba52171d72%22	http://www.lithoguru.com/scientist/statistics/Model%20Building%20Contest%202018.docx	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Model%20Building%20Contest%202018.docx	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:41:47	457993/457993	---M--	200	added ('OK')	application/pdf	etag:%226fd09-54053c9f08680%22	http://www.lithoguru.com/scientist/statistics/Lecture59.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Lecture59.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:41:49	6341/6341	---M--	200	added ('OK')	application/pdf	etag:%2218c5-541d69fd69400%22	http://www.lithoguru.com/scientist/statistics/HW10_DOE.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/HW10_DOE.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:41:53	26763/26763	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22688b-57bcfbad3ce30%22	http://www.lithoguru.com/scientist/statistics/HW10_solutions.xlsx	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/HW10_solutions.xlsx	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:41:58	84143/84143	---M--	200	added ('OK')	text/csv	etag:%22148af-57aba517f54d2%22	http://www.lithoguru.com/scientist/statistics/Wine%20Quality.csv	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Wine%20Quality.csv	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:42:03	757534/757534	---M--	200	added ('OK')	application/pdf	etag:%22b8f1e-54053c9f08680%22	http://www.lithoguru.com/scientist/statistics/Lecture58.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Lecture58.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:42:50	352068/352068	---M--	200	added ('OK')	application/pdf	etag:%2255f44-57bcfbad0fd6b%22	http://www.lithoguru.com/scientist/statistics/HW10_DOE_solutions.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/HW10_DOE_solutions.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:42:51	1372/1372	---M--	200	added ('OK')	text/plain	etag:%2255c-540e2b1a943c0%22	http://www.lithoguru.com/scientist/statistics/DOE%20simple%20example.R	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/DOE%20simple%20example.R	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:42:57	35699/35699	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%228b73-540e2b1a943c0%22	http://www.lithoguru.com/scientist/statistics/DOE%20Simple%20Example.xlsx	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/DOE%20Simple%20Example.xlsx	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:43:02	364127/364127	---M--	200	added ('OK')	application/pdf	etag:%2258e5f-540e2691f5180%22	http://www.lithoguru.com/scientist/statistics/Lecture65.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Lecture65.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:43:49	692619/692619	---M--	200	added ('OK')	application/pdf	etag:%22a918b-540e269100f40%22	http://www.lithoguru.com/scientist/statistics/Lecture64.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Lecture64.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:43:50	2053/2053	---M--	200	added ('OK')	text/plain	etag:%22805-5410ef1862040%22	http://www.lithoguru.com/scientist/statistics/DOE%20analysis%20of%20covariance.R	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/DOE%20analysis%20of%20covariance.R	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:43:54	19161/19161	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%224ad9-54223a4d0f700%22	http://www.lithoguru.com/scientist/statistics/DOE%20Analysis%20of%20Covariance.xlsx	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/DOE%20Analysis%20of%20Covariance.xlsx	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:43:57	4277/4277	---M--	200	added ('OK')	text/plain	etag:%2210b5-54136ce7ea900%22	http://www.lithoguru.com/scientist/statistics/DOE%20Factorial%20Design.R	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/DOE%20Factorial%20Design.R	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:43:59	150/150	---M--	200	added ('OK')	text/csv	etag:%2296-54136cf915180%22	http://www.lithoguru.com/scientist/statistics/FactorialDesign.csv	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/FactorialDesign.csv	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:44:03	16955/16955	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22423b-508b7ae4ef200%22	http://www.lithoguru.com/scientist/statistics/Factorial%20Designs.xlsx	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Factorial%20Designs.xlsx	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:44:09	457140/457140	---M--	200	added ('OK')	application/pdf	etag:%226f9b4-540f3bdbc0600%22	http://www.lithoguru.com/scientist/statistics/Lecture67.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Lecture67.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:45:06	387461/387461	---M--	200	added ('OK')	application/pdf	etag:%225e985-541448c2e9d40%22	http://www.lithoguru.com/scientist/statistics/Lecture71.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Lecture71.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:45:07	2462/2462	---M--	200	added ('OK')	text/plain	etag:%2299e-54223950562c0%22	http://www.lithoguru.com/scientist/statistics/DOE%20Response%20Surface.R	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/DOE%20Response%20Surface.R	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:45:11	806888/806888	---M--	200	added ('OK')	application/pdf	etag:%22c4fe8-5410a442f9240%22	http://www.lithoguru.com/scientist/statistics/Lecture68.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Lecture68.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:45:39	199129/199129	---M--	200	added ('OK')	application/pdf	etag:%22309d9-541459f32aac0%22	http://www.lithoguru.com/scientist/statistics/Exam2_Review.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Exam2_Review.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:45:55	271106/271106	---M--	200	added ('OK')	application/pdf	etag:%2242302-57be5b82d8567%22	http://www.lithoguru.com/scientist/statistics/Exam2_Take%20Home.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Exam2_Take%20Home.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:46:21	817160/817160	---M--	200	added ('OK')	application/pdf	etag:%22c7808-541459eb898c0%22	http://www.lithoguru.com/scientist/statistics/Lecture72.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Lecture72.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:47:13	579896/579896	---M--	200	added ('OK')	application/pdf	etag:%228d938-5422306261180%22	http://www.lithoguru.com/scientist/statistics/Lecture74.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Lecture74.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:47:17	506892/506892	---M--	200	added ('OK')	application/pdf	etag:%227bc0c-5422306261180%22	http://www.lithoguru.com/scientist/statistics/Lecture75.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Lecture75.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:47:37	466774/466774	---M--	200	added ('OK')	application/pdf	etag:%2271f56-5425f06aed240%22	http://www.lithoguru.com/scientist/statistics/Lecture76.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Lecture76.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:47:43	185857/185857	---M--	200	added ('OK')	application/pdf	etag:%222d601-57d3c9c7c9bab%22	http://www.lithoguru.com/scientist/statistics/Exam2_In%20Class.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Exam2_In%20Class.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:47:50	38478/38478	---M--	200	added ('OK')	text/plain	etag:%22964e-57cff0eedb50a%22	http://www.lithoguru.com/scientist/statistics/WineQuality.R	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/WineQuality.R	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:48:50	367502/367502	---M--	200	added ('OK')	application/pdf	etag:%2259b8e-52627500a8500%22	http://www.lithoguru.com/scientist/statistics/Lecture78.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Lecture78.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:49:20	180600/180600	---M--	200	added ('OK')	application/pdf	etag:%222c178-5097afaaf3600%22	http://www.lithoguru.com/scientist/statistics/NIST%20tn1297%20-%20Uncertainty%20Guidelines.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/NIST%20tn1297%20-%20Uncertainty%20Guidelines.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:50:07	932078/932078	---M--	200	added ('OK')	application/pdf	etag:%22e38ee-57d3c9624d630%22	http://www.lithoguru.com/scientist/statistics/Exam2_In%20Class%20-%20Solution.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Exam2_In%20Class%20-%20Solution.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:51:11	682771/682771	---M--	200	added ('OK')	application/pdf	etag:%22a6b13-57cff212b39bf%22	http://www.lithoguru.com/scientist/statistics/Lecture79.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Lecture79.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:51:38	1614578/1614578	---M--	200	added ('OK')	application/pdf	etag:%2218a2f2-57cff038e5f88%22	http://www.lithoguru.com/scientist/statistics/Exam2_Take%20Home%20-%20Solution.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Exam2_Take%20Home%20-%20Solution.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:52:18	810110/810110	---M--	200	added ('OK')	application/pdf	etag:%22c5c7e-57dc2cf5f41e2%22	http://www.lithoguru.com/scientist/statistics/Exam_Final.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/statistics/Exam_Final.pdf	(from http://www.lithoguru.com/scientist/statistics/course.html)
05:54:01	4921031/4921031	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%224b16c7-57ffa91300b3f%22	http://www.lithoguru.com/images/HighResPhotos/Hobbiton%206-2012.JPG	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/HighResPhotos/Hobbiton%206-2012.jpg	(from http://www.lithoguru.com/gentleman/family.html)
05:56:29	2416748/2416748	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%2224e06c-4fae90f6d7c00%22	http://www.lithoguru.com/scientist/essays/Industry_Observation_6-1994.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/essays/Industry_Observation_6-1994.pdf	(from http://www.lithoguru.com/scientist/past_future.html)
05:59:46	2780780/2780780	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%222a6e6c-4fae90f6d7c00%22	http://www.lithoguru.com/scientist/essays/Industry_Observation_9-1995.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/essays/Industry_Observation_9-1995.pdf	(from http://www.lithoguru.com/scientist/past_future.html)
05:59:48	6400/6400	---M--	200	added ('OK')	image/jpeg	etag:%221900-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2002_Monterey_Bay.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2002_Monterey_Bay.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2003.html)
05:59:52	21959/21959	---M--	200	added ('OK')	image/jpeg	etag:%2255c7-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2003_hospitality_suite.JPG	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2003_hospitality_suite.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2003.html)
05:59:56	26582/26582	---M--	200	added ('OK')	image/jpeg	etag:%2267d6-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2003_chinese_dancers.JPG	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2003_chinese_dancers.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2003.html)
05:59:58	8829/8829	---M--	200	added ('OK')	image/jpeg	etag:%22227d-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2003_christmas_carol.JPG	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2003_christmas_carol.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2003.html)
06:00:00	7084/7084	---M--	200	added ('OK')	image/jpeg	etag:%221bac-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2003_Stuwart.JPG	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2003_Stuwart.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2003.html)
06:00:02	13314/13314	---M--	200	added ('OK')	image/jpeg	etag:%223402-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2003_coneheads.JPG	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2003_coneheads.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2003.html)
06:00:04	11336/11336	---M--	200	added ('OK')	image/jpeg	etag:%222c48-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2003_Julio&Willie.JPG	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2003_Julio&Willie.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2003.html)
06:00:07	11556/11556	---M--	200	added ('OK')	image/jpeg	etag:%222d24-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2003_Ben&Tony.JPG	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2003_Ben&Tony.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2003.html)
06:00:09	10016/10016	---M--	200	added ('OK')	image/jpeg	etag:%222720-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2003_Susan&Chris_duet3.JPG	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2003_Susan&Chris_duet3.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2003.html)
06:00:11	13829/13829	---M--	200	added ('OK')	image/jpeg	etag:%223605-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2003_End_of_moores_law.JPG	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2003_End_of_moores_law.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2003.html)
06:00:14	14089/14089	---M--	200	added ('OK')	image/jpeg	etag:%223709-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2003_End_of_moores_law2.JPG	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2003_End_of_moores_law2.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2003.html)
06:00:16	7534/7534	---M--	200	added ('OK')	image/jpeg	etag:%221d6e-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2003_lord_of_the_rings1.JPG	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2003_lord_of_the_rings1.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2003.html)
06:00:18	13197/13197	---M--	200	added ('OK')	image/jpeg	etag:%22338d-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2003_lord_of_the_rings2.JPG	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2003_lord_of_the_rings2.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2003.html)
06:00:21	15472/15472	---M--	200	added ('OK')	image/jpeg	etag:%223c70-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2003_lord_of_the_rings3.JPG	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2003_lord_of_the_rings3.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2003.html)
06:00:24	14375/14375	---M--	200	added ('OK')	image/jpeg	etag:%223827-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2003_Monterey_sunrise.JPG	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2003_Monterey_sunrise.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2003.html)
06:00:28	24509/24509	---M--	200	added ('OK')	image/jpeg	etag:%225fbd-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2004_apprentice.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2004_apprentice.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2004.html)
06:00:33	24619/24619	---M--	200	added ('OK')	image/jpeg	etag:%22602b-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2004_arnold.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2004_arnold.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2004.html)
06:00:35	12835/12835	---M--	200	added ('OK')	image/jpeg	etag:%223223-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2004_harry_potter.JPG	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2004_harry_potter.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2004.html)
06:00:40	26499/26499	---M--	200	added ('OK')	image/jpeg	etag:%226783-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2004_harry_potter2.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2004_harry_potter2.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2004.html)
06:00:43	15810/15810	---M--	200	added ('OK')	image/jpeg	etag:%223dc2-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2004_swedish_chef.JPG	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2004_swedish_chef.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2004.html)
06:00:48	30055/30055	---M--	200	added ('OK')	image/jpeg	etag:%227567-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2004_song.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2004_song.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2004.html)
06:00:53	24811/24811	---M--	200	added ('OK')	image/jpeg	etag:%2260eb-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2004_matrix.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2004_matrix.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2004.html)
06:00:57	26530/26530	---M--	200	added ('OK')	image/jpeg	etag:%2267a2-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2004_matrix2.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2004_matrix2.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2004.html)
06:01:02	25249/25249	---M--	200	added ('OK')	image/jpeg	etag:%2262a1-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2004_the_end_again.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2004_the_end_again.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2004.html)
06:01:07	27438/27438	---M--	200	added ('OK')	image/jpeg	etag:%226b2e-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2004_producers.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2004_producers.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2004.html)
06:01:10	18640/18640	---M--	200	added ('OK')	image/jpeg	etag:%2248d0-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2004_producers2.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2004_producers2.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2004.html)
06:01:15	30856/30856	---M--	200	added ('OK')	image/jpeg	etag:%227888-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2004_closing_credits.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2004_closing_credits.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2004.html)
06:01:21	33532/33532	---M--	200	added ('OK')	image/jpeg	etag:%2282fc-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2005_banquet.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2005_banquet.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2005.html)
06:01:24	15141/15141	---M--	200	added ('OK')	image/jpeg	etag:%223b25-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2005_backstage.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2005_backstage.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2005.html)
06:01:27	14441/14441	---M--	200	added ('OK')	image/jpeg	etag:%223869-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2005_marx_brothers_rehersal.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2005_marx_brothers_rehersal.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2005.html)
06:01:29	11007/11007	---M--	200	added ('OK')	image/jpeg	etag:%222aff-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2005_groucho.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2005_groucho.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2005.html)
06:01:32	16987/16987	---M--	200	added ('OK')	image/jpeg	etag:%22425b-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2005_npr.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2005_npr.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2005.html)
06:01:32	5019485/5019485	UR-M--	200	added ('Partial%20Content')	application/pdf	etag:%224c975d-4fae90f6d7c00%22	http://www.lithoguru.com/scientist/essays/SI_Forcast_1993.pdf	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/essays/SI_Forcast_1993.pdf	(from http://www.lithoguru.com/scientist/past_future.html)
06:01:35	9075/9075	---M--	200	added ('OK')	image/jpeg	etag:%222373-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2005_jim.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2005_jim.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2005.html)
06:01:35	13353/13353	---M--	200	added ('OK')	image/jpeg	etag:%223429-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2005_scotts.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2005_scotts.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2005.html)
06:01:35	270/270	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Sep%202022%2022:01:35%20GMT	http://www.lithoguru.com/scientist/litho_lite/Scenes%20from%20the%20Bacus%202017%20entertainment	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_lite/Scenes%20from%20the%20Bacus%202017%20entertainment	(from http://www.lithoguru.com/scientist/litho_lite/bacus2017.html)
06:01:36	10809/10809	---M--	200	added ('OK')	image/jpeg	etag:%222a39-40c945950c000%22	http://www.lithoguru.com/images/Photos/BACUS_2005_jim_as_uwe.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2005_jim_as_uwe.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2005.html)
06:01:37	10783/10783	---M--	200	added ('OK')	image/jpeg	etag:%222a1f-57be7ee17eaf5%22	http://www.lithoguru.com/images/Photos/BACUS_2017_Mr.Pellicle.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2017_Mr.Pellicle.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2017.html)
06:01:38	11416/11416	---M--	200	added ('OK')	image/jpeg	etag:%222c98-57be7ee15abb6%22	http://www.lithoguru.com/images/Photos/BACUS_2017_EndisNear.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2017_EndisNear.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2017.html)
06:01:39	9560/9560	---M--	200	added ('OK')	image/jpeg	etag:%222558-57be7ee1c6c04%22	http://www.lithoguru.com/images/Photos/BACUS_2017_SensitivityTraining.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2017_SensitivityTraining.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2017.html)
06:01:39	270/270	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Sep%202022%2022:01:39%20GMT	http://www.lithoguru.com/scientist/litho_lite/Scenes%20from%20the%20Bacus%202018%20entertainment	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_lite/Scenes%20from%20the%20Bacus%202018%20entertainment	(from http://www.lithoguru.com/scientist/litho_lite/bacus2018.html)
06:01:40	12682/12682	---M--	200	added ('OK')	image/jpeg	etag:%22318a-57be7ee1a33d5%22	http://www.lithoguru.com/images/Photos/BACUS_2017_PostShow.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/images/Photos/BACUS_2017_PostShow.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2017.html)
06:01:45	33673/33673	---M--	200	added ('OK')	image/jpeg	etag:%228389-57be7ecbb058a%22	http://www.lithoguru.com/scientist/litho_lite/BACUS_2018_Golden_State_Theater.jpg	C:/My%20Websites/www.lithoguru.com/www.lithoguru.com/scientist/litho_lite/BACUS_2018_Golden_State_Theater.jpg	(from http://www.lithoguru.com/scientist/litho_lite/bacus2018.html)
